period_init,v_kick,bound?,tighten?,circularize?
909.1818181818182,484.8787878787879,0.0,,
909.1818181818182,489.9191919191919,0.0,,
909.1818181818182,494.95959595959596,0.0,,
909.1818181818182,500.0,0.0,,
919.2727272727274,1.0,1.0,1.0,0.0
919.2727272727274,6.040404040404041,1.0,1.0,0.0
919.2727272727274,11.080808080808081,1.0,0.9,0.0
919.2727272727274,16.12121212121212,1.0,0.73,0.0
919.2727272727274,21.161616161616163,1.0,0.583,0.0
919.2727272727274,26.202020202020204,0.996,0.4929718875502008,0.0
919.2727272727274,31.242424242424242,0.838,0.45584725536992843,0.0
919.2727272727274,36.282828282828284,0.721,0.4549237170596394,0.0
919.2727272727274,41.323232323232325,0.595,0.4857142857142857,0.0
919.2727272727274,46.36363636363637,0.517,0.45454545454545453,0.0
919.2727272727274,51.40404040404041,0.442,0.34841628959276016,0.0
919.2727272727274,56.44444444444445,0.368,0.3858695652173913,0.0
919.2727272727274,61.484848484848484,0.297,0.2760942760942761,0.0
919.2727272727274,66.52525252525253,0.235,0.13191489361702127,0.0
919.2727272727274,71.56565656565657,0.168,0.0,0.0
919.2727272727274,76.60606060606061,0.092,0.0,0.0
919.2727272727274,81.64646464646465,0.055,0.0,0.0
919.2727272727274,86.68686868686869,0.0,,
919.2727272727274,91.72727272727273,0.0,,
919.2727272727274,96.76767676767678,0.0,,
919.2727272727274,101.80808080808082,0.0,,
919.2727272727274,106.84848484848486,0.0,,
919.2727272727274,111.8888888888889,0.0,,
919.2727272727274,116.92929292929294,0.0,,
919.2727272727274,121.96969696969697,0.0,,
919.2727272727274,127.01010101010101,0.0,,
919.2727272727274,132.05050505050505,0.0,,
919.2727272727274,137.0909090909091,0.0,,
919.2727272727274,142.13131313131314,0.0,,
919.2727272727274,147.17171717171718,0.0,,
919.2727272727274,152.21212121212122,0.0,,
919.2727272727274,157.25252525252526,0.0,,
919.2727272727274,162.2929292929293,0.0,,
919.2727272727274,167.33333333333334,0.0,,
919.2727272727274,172.37373737373738,0.0,,
919.2727272727274,177.41414141414143,0.0,,
919.2727272727274,182.45454545454547,0.0,,
919.2727272727274,187.4949494949495,0.0,,
919.2727272727274,192.53535353535355,0.0,,
919.2727272727274,197.5757575757576,0.0,,
919.2727272727274,202.61616161616163,0.0,,
919.2727272727274,207.65656565656568,0.0,,
919.2727272727274,212.69696969696972,0.0,,
919.2727272727274,217.73737373737376,0.0,,
919.2727272727274,222.7777777777778,0.0,,
919.2727272727274,227.81818181818184,0.0,,
919.2727272727274,232.85858585858588,0.0,,
919.2727272727274,237.89898989898992,0.0,,
919.2727272727274,242.93939393939394,0.0,,
919.2727272727274,247.97979797979798,0.0,,
919.2727272727274,253.02020202020202,0.0,,
919.2727272727274,258.06060606060606,0.0,,
919.2727272727274,263.1010101010101,0.0,,
919.2727272727274,268.14141414141415,0.0,,
919.2727272727274,273.1818181818182,0.0,,
919.2727272727274,278.22222222222223,0.0,,
919.2727272727274,283.26262626262627,0.0,,
919.2727272727274,288.3030303030303,0.0,,
919.2727272727274,293.34343434343435,0.0,,
919.2727272727274,298.3838383838384,0.0,,
919.2727272727274,303.42424242424244,0.0,,
919.2727272727274,308.4646464646465,0.0,,
919.2727272727274,313.5050505050505,0.0,,
