period_init,v_kick,bound?,tighten?,circularize?
101.90909090909092,157.25252525252526,0.353,0.7337110481586402,0.17280453257790368
101.90909090909092,162.2929292929293,0.355,0.6957746478873239,0.14366197183098592
101.90909090909092,167.33333333333334,0.325,0.6553846153846153,0.13230769230769232
101.90909090909092,172.37373737373738,0.306,0.7450980392156863,0.13398692810457516
101.90909090909092,177.41414141414143,0.281,0.6725978647686833,0.18861209964412812
101.90909090909092,182.45454545454547,0.278,0.7014388489208633,0.22302158273381295
101.90909090909092,187.4949494949495,0.241,0.6887966804979253,0.21991701244813278
101.90909090909092,192.53535353535355,0.253,0.691699604743083,0.31620553359683795
101.90909090909092,197.5757575757576,0.207,0.5893719806763285,0.28502415458937197
101.90909090909092,202.61616161616163,0.187,0.6363636363636364,0.3422459893048128
101.90909090909092,207.65656565656568,0.19,0.5368421052631579,0.2789473684210526
101.90909090909092,212.69696969696972,0.182,0.532967032967033,0.23076923076923078
101.90909090909092,217.73737373737376,0.169,0.5266272189349113,0.3076923076923077
101.90909090909092,222.7777777777778,0.151,0.4768211920529801,0.271523178807947
101.90909090909092,227.81818181818184,0.137,0.5036496350364964,0.32116788321167883
101.90909090909092,232.85858585858588,0.127,0.4330708661417323,0.29133858267716534
101.90909090909092,237.89898989898992,0.096,0.3333333333333333,0.1875
101.90909090909092,242.93939393939394,0.094,0.23404255319148937,0.14893617021276595
101.90909090909092,247.97979797979798,0.063,0.0,0.0
101.90909090909092,253.02020202020202,0.053,0.0,0.0
101.90909090909092,258.06060606060606,0.037,0.0,0.0
101.90909090909092,263.1010101010101,0.022,0.0,0.0
101.90909090909092,268.14141414141415,0.007,0.0,0.0
101.90909090909092,273.1818181818182,0.0,,
101.90909090909092,278.22222222222223,0.0,,
101.90909090909092,283.26262626262627,0.0,,
101.90909090909092,288.3030303030303,0.0,,
101.90909090909092,293.34343434343435,0.0,,
101.90909090909092,298.3838383838384,0.0,,
101.90909090909092,303.42424242424244,0.0,,
101.90909090909092,308.4646464646465,0.0,,
101.90909090909092,313.5050505050505,0.0,,
101.90909090909092,318.54545454545456,0.0,,
101.90909090909092,323.5858585858586,0.0,,
101.90909090909092,328.62626262626264,0.0,,
101.90909090909092,333.6666666666667,0.0,,
101.90909090909092,338.7070707070707,0.0,,
101.90909090909092,343.74747474747477,0.0,,
101.90909090909092,348.7878787878788,0.0,,
101.90909090909092,353.82828282828285,0.0,,
101.90909090909092,358.8686868686869,0.0,,
101.90909090909092,363.90909090909093,0.0,,
101.90909090909092,368.949494949495,0.0,,
101.90909090909092,373.989898989899,0.0,,
101.90909090909092,379.03030303030306,0.0,,
101.90909090909092,384.0707070707071,0.0,,
101.90909090909092,389.11111111111114,0.0,,
101.90909090909092,394.1515151515152,0.0,,
101.90909090909092,399.1919191919192,0.0,,
101.90909090909092,404.23232323232327,0.0,,
101.90909090909092,409.2727272727273,0.0,,
101.90909090909092,414.31313131313135,0.0,,
101.90909090909092,419.3535353535354,0.0,,
101.90909090909092,424.39393939393943,0.0,,
101.90909090909092,429.4343434343435,0.0,,
101.90909090909092,434.4747474747475,0.0,,
101.90909090909092,439.51515151515156,0.0,,
101.90909090909092,444.5555555555556,0.0,,
101.90909090909092,449.59595959595964,0.0,,
101.90909090909092,454.6363636363637,0.0,,
101.90909090909092,459.6767676767677,0.0,,
101.90909090909092,464.71717171717177,0.0,,
101.90909090909092,469.7575757575758,0.0,,
101.90909090909092,474.79797979797985,0.0,,
101.90909090909092,479.8383838383839,0.0,,
101.90909090909092,484.8787878787879,0.0,,
101.90909090909092,489.9191919191919,0.0,,
101.90909090909092,494.95959595959596,0.0,,
101.90909090909092,500.0,0.0,,
112.00000000000001,1.0,1.0,1.0,1.0
112.00000000000001,6.040404040404041,1.0,1.0,1.0
112.00000000000001,11.080808080808081,1.0,1.0,1.0
112.00000000000001,16.12121212121212,1.0,1.0,1.0
112.00000000000001,21.161616161616163,1.0,1.0,1.0
112.00000000000001,26.202020202020204,1.0,1.0,0.968
112.00000000000001,31.242424242424242,1.0,1.0,0.905
112.00000000000001,36.282828282828284,1.0,0.953,0.781
112.00000000000001,41.323232323232325,1.0,0.858,0.652
112.00000000000001,46.36363636363637,1.0,0.806,0.567
112.00000000000001,51.40404040404041,1.0,0.754,0.462
112.00000000000001,56.44444444444445,0.979,0.7344228804902962,0.37895812053115424
112.00000000000001,61.484848484848484,0.909,0.7381738173817382,0.32233223322332233
112.00000000000001,66.52525252525253,0.849,0.7326266195524146,0.27326266195524146
112.00000000000001,71.56565656565657,0.825,0.7624242424242424,0.2896969696969697
112.00000000000001,76.60606060606061,0.779,0.72400513478819,0.21822849807445444
112.00000000000001,81.64646464646465,0.717,0.7322175732217573,0.21896792189679218
112.00000000000001,86.68686868686869,0.682,0.7214076246334311,0.1774193548387097
112.00000000000001,91.72727272727273,0.657,0.7671232876712328,0.1567732115677321
112.00000000000001,96.76767676767678,0.626,0.7571884984025559,0.17891373801916932
112.00000000000001,101.80808080808082,0.583,0.7392795883361921,0.13893653516295026
112.00000000000001,106.84848484848486,0.582,0.7405498281786942,0.16494845360824742
112.00000000000001,111.8888888888889,0.53,0.7283018867924528,0.1490566037735849
112.00000000000001,116.92929292929294,0.509,0.7544204322200393,0.14538310412573674
112.00000000000001,121.96969696969697,0.499,0.7555110220440882,0.14228456913827656
112.00000000000001,127.01010101010101,0.497,0.7283702213279678,0.13279678068410464
112.00000000000001,132.05050505050505,0.448,0.7767857142857143,0.15178571428571427
112.00000000000001,137.0909090909091,0.453,0.7350993377483444,0.1346578366445916
112.00000000000001,142.13131313131314,0.399,0.7744360902255639,0.14786967418546365
112.00000000000001,147.17171717171718,0.369,0.7669376693766937,0.1842818428184282
112.00000000000001,152.21212121212122,0.351,0.7293447293447294,0.1282051282051282
112.00000000000001,157.25252525252526,0.341,0.718475073313783,0.11730205278592376
112.00000000000001,162.2929292929293,0.284,0.6866197183098591,0.17253521126760563
112.00000000000001,167.33333333333334,0.29,0.6793103448275862,0.19655172413793104
112.00000000000001,172.37373737373738,0.291,0.6804123711340206,0.18213058419243985
112.00000000000001,177.41414141414143,0.28,0.7214285714285714,0.18571428571428572
112.00000000000001,182.45454545454547,0.254,0.6732283464566929,0.24015748031496062
112.00000000000001,187.4949494949495,0.204,0.696078431372549,0.30392156862745096
112.00000000000001,192.53535353535355,0.221,0.6425339366515838,0.2986425339366516
112.00000000000001,197.5757575757576,0.174,0.6379310344827587,0.27586206896551724
112.00000000000001,202.61616161616163,0.177,0.6101694915254238,0.3559322033898305
