period_init,v_kick,bound?,tighten?,circularize?
51.45454545454546,353.82828282828285,0.0,,
51.45454545454546,358.8686868686869,0.0,,
51.45454545454546,363.90909090909093,0.0,,
51.45454545454546,368.949494949495,0.0,,
51.45454545454546,373.989898989899,0.0,,
51.45454545454546,379.03030303030306,0.0,,
51.45454545454546,384.0707070707071,0.0,,
51.45454545454546,389.11111111111114,0.0,,
51.45454545454546,394.1515151515152,0.0,,
51.45454545454546,399.1919191919192,0.0,,
51.45454545454546,404.23232323232327,0.0,,
51.45454545454546,409.2727272727273,0.0,,
51.45454545454546,414.31313131313135,0.0,,
51.45454545454546,419.3535353535354,0.0,,
51.45454545454546,424.39393939393943,0.0,,
51.45454545454546,429.4343434343435,0.0,,
51.45454545454546,434.4747474747475,0.0,,
51.45454545454546,439.51515151515156,0.0,,
51.45454545454546,444.5555555555556,0.0,,
51.45454545454546,449.59595959595964,0.0,,
51.45454545454546,454.6363636363637,0.0,,
51.45454545454546,459.6767676767677,0.0,,
51.45454545454546,464.71717171717177,0.0,,
51.45454545454546,469.7575757575758,0.0,,
51.45454545454546,474.79797979797985,0.0,,
51.45454545454546,479.8383838383839,0.0,,
51.45454545454546,484.8787878787879,0.0,,
51.45454545454546,489.9191919191919,0.0,,
51.45454545454546,494.95959595959596,0.0,,
51.45454545454546,500.0,0.0,,
61.54545454545455,1.0,1.0,1.0,0.199
61.54545454545455,6.040404040404041,1.0,1.0,0.201
61.54545454545455,11.080808080808081,1.0,1.0,0.207
61.54545454545455,16.12121212121212,1.0,0.974,0.269
61.54545454545455,21.161616161616163,1.0,0.908,0.34
61.54545454545455,26.202020202020204,1.0,0.845,0.365
61.54545454545455,31.242424242424242,1.0,0.745,0.372
61.54545454545455,36.282828282828284,1.0,0.702,0.4
61.54545454545455,41.323232323232325,1.0,0.659,0.37
61.54545454545455,46.36363636363637,1.0,0.591,0.352
61.54545454545455,51.40404040404041,1.0,0.495,0.368
